 format: day,hour,forecast,value  location:59_76 Start : 20230701 
 2,0800,+78,0.000000 
 2,0800,+79,0.000000 
 2,1100,+6,20.000000 
 2,1100,+7,30.000000 
 2,1100,+8,60.000000 
 2,1100,+9,60.000000 
 2,1100,+10,60.000000 
 2,1100,+11,60.000000 
 2,1100,+12,60.000000 
 2,1100,+13,60.000000 
 2,1100,+14,60.000000 
 2,1100,+15,30.000000 
 2,1100,+16,30.000000 
 2,1100,+17,30.000000 
 2,1100,+18,30.000000 
 2,1100,+19,30.000000 
 2,1100,+20,30.000000 
 2,1100,+21,30.000000 
 2,1100,+22,30.000000 
 2,1100,+23,30.000000 
 2,1100,+24,30.000000 
 2,1100,+25,30.000000 
 2,1100,+26,30.000000 
 2,1100,+27,30.000000 
 2,1100,+28,30.000000 
 2,1100,+29,30.000000 
 2,1100,+30,30.000000 
 2,1100,+31,30.000000 
 2,1100,+32,30.000000 
 2,1100,+33,30.000000 
 2,1100,+34,60.000000 
 2,1100,+35,60.000000 
 2,1100,+36,60.000000 
 2,1100,+37,60.000000 
 2,1100,+38,60.000000 
 2,1100,+39,60.000000 
 2,1100,+40,60.000000 
 2,1100,+41,30.000000 
 2,1100,+42,30.000000 
 2,1100,+43,60.000000 
 2,1100,+44,60.000000 
 2,1100,+45,60.000000 
 2,1100,+46,60.000000 
 2,1100,+47,30.000000 
 2,1100,+48,30.000000 
 2,1100,+49,30.000000 
 2,1100,+50,30.000000 
 2,1100,+51,30.000000 
 2,1100,+52,60.000000 
 2,1100,+53,79.000000 
 2,1100,+54,74.000000 
 2,1100,+55,90.000000 
 2,1100,+56,93.000000 
 2,1100,+57,67.000000 
 2,1100,+58,60.000000 
 2,1100,+59,30.000000 
 2,1100,+60,30.000000 
 2,1100,+61,30.000000 
 2,1100,+62,20.000000 
 2,1100,+63,20.000000 
 2,1100,+64,0.000000 
 2,1100,+65,0.000000 
 2,1100,+66,0.000000 
 2,1100,+67,0.000000 
 2,1100,+68,0.000000 
 2,1100,+69,0.000000 
 2,1100,+70,0.000000 
 2,1100,+71,0.000000 
 2,1100,+72,0.000000 
 2,1100,+73,0.000000 
 2,1100,+74,0.000000 
 2,1100,+75,0.000000 
 2,1100,+76,0.000000 
 2,1400,+6,60.000000 
 2,1400,+7,60.000000 
 2,1400,+8,60.000000 
 2,1400,+9,60.000000 
 2,1400,+10,60.000000 
 2,1400,+11,60.000000 
 2,1400,+12,30.000000 
 2,1400,+13,30.000000 
 2,1400,+14,30.000000 
 2,1400,+15,30.000000 
 2,1400,+16,30.000000 
 2,1400,+17,30.000000 
 2,1400,+18,30.000000 
 2,1400,+19,30.000000 
 2,1400,+20,30.000000 
 2,1400,+21,30.000000 
 2,1400,+22,30.000000 
 2,1400,+23,30.000000 
 2,1400,+24,30.000000 
 2,1400,+25,30.000000 
 2,1400,+26,30.000000 
 2,1400,+27,30.000000 
 2,1400,+28,30.000000 
 2,1400,+29,30.000000 
 2,1400,+30,30.000000 
