 format: day,hour,forecast,value  location:59_76 Start : 20220801 
 1,0800,+6,176.000000 
 1,0800,+7,173.000000 
 1,0800,+8,174.000000 
 1,0800,+9,172.000000 
 1,0800,+10,172.000000 
 1,0800,+11,171.000000 
 1,0800,+12,173.000000 
 1,0800,+13,178.000000 
 1,0800,+14,184.000000 
 1,0800,+15,194.000000 
 1,0800,+16,200.000000 
 1,0800,+17,190.000000 
 1,0800,+18,198.000000 
 1,0800,+19,212.000000 
 1,0800,+20,222.000000 
 1,0800,+21,227.000000 
 1,0800,+22,225.000000 
 1,0800,+23,226.000000 
 1,0800,+24,225.000000 
 1,0800,+25,223.000000 
 1,0800,+26,212.000000 
 1,0800,+27,192.000000 
 1,0800,+28,187.000000 
 1,0800,+29,184.000000 
 1,0800,+30,180.000000 
 1,0800,+31,176.000000 
 1,0800,+32,176.000000 
 1,0800,+33,188.000000 
 1,0800,+34,210.000000 
 1,0800,+35,223.000000 
 1,0800,+36,232.000000 
 1,0800,+37,234.000000 
 1,0800,+38,240.000000 
 1,0800,+39,246.000000 
 1,0800,+40,245.000000 
 1,0800,+41,239.000000 
 1,0800,+42,239.000000 
 1,0800,+43,249.000000 
 1,0800,+44,255.000000 
 1,0800,+45,258.000000 
 1,0800,+46,262.000000 
 1,0800,+47,263.000000 
 1,0800,+48,263.000000 
 1,0800,+49,262.000000 
 1,0800,+50,260.000000 
 1,0800,+51,253.000000 
 1,0800,+52,243.000000 
 1,0800,+53,229.000000 
 1,0800,+54,225.000000 
 1,0800,+55,241.000000 
 1,0800,+56,243.000000 
 1,0800,+57,248.000000 
 1,0800,+58,252.000000 
 1,0800,+59,254.000000 
 1,0800,+60,254.000000 
 1,0800,+61,253.000000 
 1,0800,+62,246.000000 
 1,0800,+63,246.000000 
 1,0800,+64,243.000000 
 1,0800,+65,247.000000 
 1,0800,+66,250.000000 
 1,0800,+67,254.000000 
 1,0800,+68,257.000000 
 1,0800,+69,258.000000 
 1,0800,+70,255.000000 
 1,0800,+71,256.000000 
 1,0800,+72,259.000000 
 1,0800,+73,258.000000 
 1,0800,+74,257.000000 
 1,0800,+75,253.000000 
 1,0800,+76,240.000000 
 1,0800,+77,198.000000 
 1,0800,+78,198.000000 
 1,0800,+79,180.000000 
 1,1100,+6,172.000000 
 1,1100,+7,172.000000 
 1,1100,+8,171.000000 
 1,1100,+9,173.000000 
 1,1100,+10,178.000000 
 1,1100,+11,184.000000 
 1,1100,+12,194.000000 
 1,1100,+13,200.000000 
 1,1100,+14,190.000000 
 1,1100,+15,198.000000 
 1,1100,+16,212.000000 
 1,1100,+17,222.000000 
 1,1100,+18,227.000000 
 1,1100,+19,225.000000 
 1,1100,+20,226.000000 
 1,1100,+21,225.000000 
 1,1100,+22,223.000000 
 1,1100,+23,212.000000 
 1,1100,+24,192.000000 
 1,1100,+25,187.000000 
 1,1100,+26,184.000000 
 1,1100,+27,180.000000 
 1,1100,+28,176.000000 
 1,1100,+29,176.000000 
 1,1100,+30,188.000000 
 1,1100,+31,210.000000 
 1,1100,+32,223.000000 
 1,1100,+33,232.000000 
 1,1100,+34,234.000000 
 1,1100,+35,240.000000 
 1,1100,+36,246.000000 
 1,1100,+37,245.000000 
 1,1100,+38,239.000000 
 1,1100,+39,239.000000 
 1,1100,+40,249.000000 
 1,1100,+41,255.000000 
 1,1100,+42,258.000000 
 1,1100,+43,262.000000 
 1,1100,+44,263.000000 
 1,1100,+45,263.000000 
 1,1100,+46,262.000000 
 1,1100,+47,260.000000 
 1,1100,+48,253.000000 
 1,1100,+49,243.000000 
 1,1100,+50,229.000000 
 1,1100,+51,225.000000 
 1,1100,+52,241.000000 
 1,1100,+53,243.000000 
 1,1100,+54,248.000000 
 1,1100,+55,252.000000 
 1,1100,+56,254.000000 
 1,1100,+57,254.000000 
 1,1100,+58,253.000000 
 1,1100,+59,246.000000 
 1,1100,+60,246.000000 
 1,1100,+61,243.000000 
 1,1100,+62,247.000000 
 1,1100,+63,250.000000 
 1,1100,+64,254.000000 
 1,1100,+65,257.000000 
 1,1100,+66,258.000000 
 1,1100,+67,255.000000 
 1,1100,+68,256.000000 
 1,1100,+69,259.000000 
 1,1100,+70,258.000000 
 1,1100,+71,257.000000 
 1,1100,+72,253.000000 
 1,1100,+73,240.000000 
 1,1100,+74,198.000000 
 1,1100,+75,198.000000 
 1,1100,+76,180.000000 
 1,1400,+6,173.000000 
 1,1400,+7,178.000000 
 1,1400,+8,184.000000 
 1,1400,+9,194.000000 
 1,1400,+10,200.000000 
 1,1400,+11,190.000000 
 1,1400,+12,198.000000 
 1,1400,+13,212.000000 
 1,1400,+14,222.000000 
 1,1400,+15,227.000000 
 1,1400,+16,225.000000 
 1,1400,+17,226.000000 
 1,1400,+18,225.000000 
 1,1400,+19,223.000000 
 1,1400,+20,212.000000 
 1,1400,+21,192.000000 
 1,1400,+22,187.000000 
 1,1400,+23,184.000000 
 1,1400,+24,180.000000 
 1,1400,+25,176.000000 
 1,1400,+26,176.000000 
 1,1400,+27,188.000000 
 1,1400,+28,210.000000 
 1,1400,+29,223.000000 
 1,1400,+30,232.000000 
 1,1400,+31,234.000000 
 1,1400,+32,240.000000 
 1,1400,+33,246.000000 
 1,1400,+34,245.000000 
 1,1400,+35,239.000000 
 1,1400,+36,239.000000 
 1,1400,+37,249.000000 
 1,1400,+38,255.000000 
 1,1400,+39,258.000000 
 1,1400,+40,262.000000 
 1,1400,+41,263.000000 
 1,1400,+42,263.000000 
 1,1400,+43,262.000000 
 1,1400,+44,260.000000 
 1,1400,+45,253.000000 
 1,1400,+46,243.000000 
 1,1400,+47,229.000000 
 1,1400,+48,225.000000 
 1,1400,+49,241.000000 
 1,1400,+50,243.000000 
 1,1400,+51,248.000000 
 1,1400,+52,252.000000 
 1,1400,+53,254.000000 
 1,1400,+54,254.000000 
 1,1400,+55,253.000000 
 1,1400,+56,246.000000 
 1,1400,+57,246.000000 
 1,1400,+58,243.000000 
 1,1400,+59,247.000000 
 1,1400,+60,250.000000 
 1,1400,+61,254.000000 
 1,1400,+62,257.000000 
 1,1400,+63,258.000000 
 1,1400,+64,255.000000 
 1,1400,+65,256.000000 
 1,1400,+66,259.000000 
 1,1400,+67,258.000000 
 1,1400,+68,257.000000 
 1,1400,+69,253.000000 
 1,1400,+70,240.000000 
 1,1400,+71,198.000000 
 1,1400,+72,198.000000 
 1,1400,+73,180.000000 
 1,1700,+6,194.000000 
 1,1700,+7,200.000000 
 1,1700,+8,190.000000 
 1,1700,+9,198.000000 
 1,1700,+10,212.000000 
 1,1700,+11,222.000000 
 1,1700,+12,227.000000 
 1,1700,+13,225.000000 
 1,1700,+14,226.000000 
 1,1700,+15,225.000000 
 1,1700,+16,223.000000 
 1,1700,+17,212.000000 
 1,1700,+18,192.000000 
 1,1700,+19,187.000000 
 1,1700,+20,184.000000 
 1,1700,+21,180.000000 
 1,1700,+22,176.000000 
 1,1700,+23,176.000000 
 1,1700,+24,188.000000 
 1,1700,+25,210.000000 
 1,1700,+26,223.000000 
 1,1700,+27,232.000000 
 1,1700,+28,234.000000 
 1,1700,+29,240.000000 
 1,1700,+30,246.000000 
 1,1700,+31,245.000000 
 1,1700,+32,239.000000 
 1,1700,+33,239.000000 
 1,1700,+34,249.000000 
 1,1700,+35,255.000000 
 1,1700,+36,258.000000 
 1,1700,+37,262.000000 
 1,1700,+38,263.000000 
 1,1700,+39,263.000000 
 1,1700,+40,262.000000 
 1,1700,+41,260.000000 
 1,1700,+42,253.000000 
 1,1700,+43,243.000000 
 1,1700,+44,229.000000 
 1,1700,+45,225.000000 
 1,1700,+46,241.000000 
 1,1700,+47,243.000000 
 1,1700,+48,248.000000 
 1,1700,+49,252.000000 
 1,1700,+50,254.000000 
 1,1700,+51,254.000000 
 1,1700,+52,253.000000 
 1,1700,+53,246.000000 
 1,1700,+54,246.000000 
 1,1700,+55,243.000000 
 1,1700,+56,247.000000 
 1,1700,+57,250.000000 
 1,1700,+58,254.000000 
 1,1700,+59,257.000000 
 1,1700,+60,258.000000 
 1,1700,+61,255.000000 
 1,1700,+62,256.000000 
 1,1700,+63,259.000000 
 1,1700,+64,258.000000 
 1,1700,+65,257.000000 
 1,1700,+66,253.000000 
 1,1700,+67,240.000000 
 1,1700,+68,198.000000 
 1,1700,+69,198.000000 
 1,1700,+70,180.000000 
 1,2000,+6,199.000000 
 1,2000,+7,204.000000 
 1,2000,+8,217.000000 
 1,2000,+9,227.000000 
 1,2000,+10,229.000000 
 1,2000,+11,231.000000 
 1,2000,+12,233.000000 
 1,2000,+13,233.000000 
 1,2000,+14,228.000000 
 1,2000,+15,207.000000 
 1,2000,+16,198.000000 
 1,2000,+17,189.000000 
 1,2000,+18,180.000000 
 1,2000,+19,171.000000 
 1,2000,+20,171.000000 
 1,2000,+21,172.000000 
 1,2000,+22,171.000000 
 1,2000,+23,171.000000 
 1,2000,+24,180.000000 
 1,2000,+25,180.000000 
 1,2000,+26,203.000000 
 1,2000,+27,212.000000 
 1,2000,+28,223.000000 
 1,2000,+29,227.000000 
 1,2000,+30,243.000000 
 1,2000,+31,249.000000 
 1,2000,+32,250.000000 
 1,2000,+33,252.000000 
 1,2000,+34,252.000000 
 1,2000,+35,249.000000 
 1,2000,+36,245.000000 
 1,2000,+37,241.000000 
 1,2000,+38,246.000000 
 1,2000,+39,241.000000 
 1,2000,+40,240.000000 
 1,2000,+41,225.000000 
 1,2000,+42,207.000000 
 1,2000,+43,197.000000 
 1,2000,+44,186.000000 
 1,2000,+45,180.000000 
 1,2000,+46,193.000000 
 1,2000,+47,218.000000 
 1,2000,+48,225.000000 
 1,2000,+49,222.000000 
 1,2000,+50,227.000000 
 1,2000,+51,232.000000 
 1,2000,+52,232.000000 
 1,2000,+53,237.000000 
 1,2000,+54,239.000000 
 1,2000,+55,238.000000 
 1,2000,+56,244.000000 
 1,2000,+57,245.000000 
 1,2000,+58,246.000000 
 1,2000,+59,246.000000 
 1,2000,+60,244.000000 
 1,2000,+61,243.000000 
 1,2000,+62,239.000000 
 1,2000,+63,236.000000 
 1,2000,+64,231.000000 
 1,2000,+65,223.000000 
 1,2000,+66,225.000000 
 1,2000,+67,231.000000 
 1,2300,+6,227.000000 
 1,2300,+7,229.000000 
 1,2300,+8,231.000000 
 1,2300,+9,233.000000 
 1,2300,+10,233.000000 
 1,2300,+11,228.000000 
 1,2300,+12,207.000000 
 1,2300,+13,198.000000 
 1,2300,+14,189.000000 
 1,2300,+15,180.000000 
 1,2300,+16,171.000000 
 1,2300,+17,171.000000 
 1,2300,+18,172.000000 
 1,2300,+19,171.000000 
 1,2300,+20,171.000000 
 1,2300,+21,180.000000 
 1,2300,+22,180.000000 
 1,2300,+23,203.000000 
 1,2300,+24,212.000000 
 1,2300,+25,223.000000 
 1,2300,+26,227.000000 
 1,2300,+27,243.000000 
 1,2300,+28,249.000000 
 1,2300,+29,250.000000 
 1,2300,+30,252.000000 
 1,2300,+31,252.000000 
 1,2300,+32,249.000000 
 1,2300,+33,245.000000 
 1,2300,+34,241.000000 
 1,2300,+35,246.000000 
 1,2300,+36,241.000000 
 1,2300,+37,240.000000 
 1,2300,+38,225.000000 
 1,2300,+39,207.000000 
 1,2300,+40,197.000000 
 1,2300,+41,186.000000 
 1,2300,+42,180.000000 
 1,2300,+43,193.000000 
 1,2300,+44,218.000000 
 1,2300,+45,225.000000 
 1,2300,+46,222.000000 
 1,2300,+47,227.000000 
 1,2300,+48,232.000000 
 1,2300,+49,232.000000 
 1,2300,+50,237.000000 
 1,2300,+51,239.000000 
 1,2300,+52,238.000000 
 1,2300,+53,244.000000 
 1,2300,+54,245.000000 
 1,2300,+55,246.000000 
 1,2300,+56,246.000000 
 1,2300,+57,244.000000 
 1,2300,+58,243.000000 
 1,2300,+59,239.000000 
 1,2300,+60,236.000000 
 1,2300,+61,231.000000 
 1,2300,+62,223.000000 
 1,2300,+63,225.000000 
 1,2300,+64,231.000000 
 Start : 20220802 
 2,0200,+6,233.000000 
 2,0200,+7,233.000000 
 2,0200,+8,228.000000 
 2,0200,+9,207.000000 
 2,0200,+10,198.000000 
 2,0200,+11,189.000000 
 2,0200,+12,180.000000 
 2,0200,+13,171.000000 
 2,0200,+14,171.000000 
 2,0200,+15,172.000000 
 2,0200,+16,171.000000 
 2,0200,+17,171.000000 
 2,0200,+18,180.000000 
 2,0200,+19,180.000000 
 2,0200,+20,203.000000 
 2,0200,+21,212.000000 
 2,0200,+22,223.000000 
 2,0200,+23,227.000000 
 2,0200,+24,243.000000 
 2,0200,+25,249.000000 
 2,0200,+26,250.000000 
 2,0200,+27,252.000000 
 2,0200,+28,252.000000 
 2,0200,+29,249.000000 
 2,0200,+30,245.000000 
 2,0200,+31,241.000000 
 2,0200,+32,246.000000 
 2,0200,+33,241.000000 
 2,0200,+34,240.000000 
 2,0200,+35,225.000000 
 2,0200,+36,207.000000 
 2,0200,+37,197.000000 
 2,0200,+38,186.000000 
 2,0200,+39,180.000000 
 2,0200,+40,193.000000 
 2,0200,+41,218.000000 
 2,0200,+42,225.000000 
 2,0200,+43,222.000000 
 2,0200,+44,227.000000 
 2,0200,+45,232.000000 
 2,0200,+46,232.000000 
 2,0200,+47,237.000000 
 2,0200,+48,239.000000 
 2,0200,+49,238.000000 
 2,0200,+50,244.000000 
 2,0200,+51,245.000000 
 2,0200,+52,246.000000 
 2,0200,+53,246.000000 
 2,0200,+54,244.000000 
 2,0200,+55,243.000000 
 2,0200,+56,239.000000 
 2,0200,+57,236.000000 
 2,0200,+58,231.000000 
 2,0200,+59,223.000000 
 2,0200,+60,225.000000 
 2,0200,+61,231.000000 
 2,0500,+6,207.000000 
 2,0500,+7,198.000000 
 2,0500,+8,189.000000 
 2,0500,+9,180.000000 
 2,0500,+10,171.000000 
 2,0500,+11,171.000000 
 2,0500,+12,172.000000 
 2,0500,+13,171.000000 
 2,0500,+14,171.000000 
 2,0500,+15,180.000000 
 2,0500,+16,180.000000 
 2,0500,+17,203.000000 
 2,0500,+18,212.000000 
 2,0500,+19,223.000000 
 2,0500,+20,227.000000 
 2,0500,+21,243.000000 
 2,0500,+22,249.000000 
 2,0500,+23,250.000000 
 2,0500,+24,252.000000 
 2,0500,+25,252.000000 
 2,0500,+26,249.000000 
 2,0500,+27,245.000000 
 2,0500,+28,241.000000 
 2,0500,+29,246.000000 
 2,0500,+30,241.000000 
 2,0500,+31,240.000000 
 2,0500,+32,225.000000 
 2,0500,+33,207.000000 
 2,0500,+34,197.000000 
 2,0500,+35,186.000000 
 2,0500,+36,180.000000 
 2,0500,+37,193.000000 
 2,0500,+38,218.000000 
 2,0500,+39,225.000000 
 2,0500,+40,222.000000 
 2,0500,+41,227.000000 
 2,0500,+42,232.000000 
 2,0500,+43,232.000000 
 2,0500,+44,237.000000 
 2,0500,+45,239.000000 
 2,0500,+46,238.000000 
 2,0500,+47,244.000000 
 2,0500,+48,245.000000 
 2,0500,+49,246.000000 
 2,0500,+50,246.000000 
 2,0500,+51,244.000000 
 2,0500,+52,243.000000 
 2,0500,+53,239.000000 
 2,0500,+54,236.000000 
 2,0500,+55,231.000000 
 2,0500,+56,223.000000 
 2,0500,+57,225.000000 
 2,0500,+58,231.000000 
 2,0800,+6,184.000000 
 2,0800,+7,180.000000 
 2,0800,+8,180.000000 
 2,0800,+9,176.000000 
 2,0800,+10,176.000000 
 2,0800,+11,176.000000 
 2,0800,+12,175.000000 
 2,0800,+13,170.000000 
 2,0800,+14,198.000000 
 2,0800,+15,209.000000 
 2,0800,+16,223.000000 
 2,0800,+17,233.000000 
 2,0800,+18,238.000000 
 2,0800,+19,241.000000 
 2,0800,+20,243.000000 
 2,0800,+21,243.000000 
 2,0800,+22,248.000000 
 2,0800,+23,253.000000 
 2,0800,+24,253.000000 
 2,0800,+25,257.000000 
 2,0800,+26,262.000000 
 2,0800,+27,264.000000 
 2,0800,+28,249.000000 
 2,0800,+29,234.000000 
 2,0800,+30,212.000000 
 2,0800,+31,207.000000 
 2,0800,+32,201.000000 
 2,0800,+33,204.000000 
 2,0800,+34,231.000000 
 2,0800,+35,238.000000 
 2,0800,+36,243.000000 
 2,0800,+37,234.000000 
 2,0800,+38,229.000000 
 2,0800,+39,236.000000 
 2,0800,+40,235.000000 
 2,0800,+41,241.000000 
 2,0800,+42,247.000000 
 2,0800,+43,245.000000 
 2,0800,+44,249.000000 
 2,0800,+45,259.000000 
 2,0800,+46,262.000000 
 2,0800,+47,261.000000 
 2,0800,+48,261.000000 
 2,0800,+49,260.000000 
 2,0800,+50,257.000000 
 2,0800,+51,252.000000 
 2,0800,+52,229.000000 
 2,0800,+53,207.000000 
 2,0800,+54,200.000000 
 2,0800,+55,218.000000 
 2,0800,+56,229.000000 
 2,0800,+57,234.000000 
 2,0800,+58,227.000000 
 2,0800,+59,221.000000 
 2,0800,+60,221.000000 
 2,0800,+61,219.000000 
 2,0800,+62,218.000000 
 2,0800,+63,228.000000 
 2,0800,+64,229.000000 
 2,0800,+65,227.000000 
 2,0800,+66,228.000000 
 2,0800,+67,219.000000 
 2,0800,+68,228.000000 
 2,0800,+69,226.000000 
 2,0800,+70,233.000000 
 2,0800,+71,233.000000 
 2,0800,+72,232.000000 
 2,0800,+73,219.000000 
 2,0800,+74,209.000000 
 2,0800,+75,207.000000 
 2,0800,+76,208.000000 
 2,0800,+77,210.000000 
 2,0800,+78,211.000000 
 2,0800,+79,216.000000 
 2,1100,+6,176.000000 
 2,1100,+7,176.000000 
 2,1100,+8,176.000000 
 2,1100,+9,175.000000 
 2,1100,+10,170.000000 
 2,1100,+11,198.000000 
 2,1100,+12,209.000000 
 2,1100,+13,223.000000 
 2,1100,+14,233.000000 
 2,1100,+15,238.000000 
 2,1100,+16,241.000000 
 2,1100,+17,243.000000 
 2,1100,+18,243.000000 
 2,1100,+19,248.000000 
 2,1100,+20,253.000000 
 2,1100,+21,253.000000 
 2,1100,+22,257.000000 
 2,1100,+23,262.000000 
 2,1100,+24,264.000000 
 2,1100,+25,249.000000 
 2,1100,+26,234.000000 
 2,1100,+27,212.000000 
 2,1100,+28,207.000000 
 2,1100,+29,201.000000 
 2,1100,+30,204.000000 
 2,1100,+31,231.000000 
 2,1100,+32,238.000000 
 2,1100,+33,243.000000 
 2,1100,+34,234.000000 
 2,1100,+35,229.000000 
 2,1100,+36,236.000000 
 2,1100,+37,235.000000 
 2,1100,+38,241.000000 
 2,1100,+39,247.000000 
 2,1100,+40,245.000000 
 2,1100,+41,249.000000 
 2,1100,+42,259.000000 
 2,1100,+43,262.000000 
 2,1100,+44,261.000000 
 2,1100,+45,261.000000 
 2,1100,+46,260.000000 
 2,1100,+47,257.000000 
 2,1100,+48,252.000000 
 2,1100,+49,229.000000 
 2,1100,+50,207.000000 
 2,1100,+51,200.000000 
 2,1100,+52,218.000000 
 2,1100,+53,229.000000 
 2,1100,+54,234.000000 
 2,1100,+55,227.000000 
 2,1100,+56,221.000000 
 2,1100,+57,221.000000 
 2,1100,+58,219.000000 
 2,1100,+59,218.000000 
 2,1100,+60,228.000000 
 2,1100,+61,229.000000 
 2,1100,+62,227.000000 
 2,1100,+63,228.000000 
 2,1100,+64,219.000000 
 2,1100,+65,228.000000 
 2,1100,+66,226.000000 
 2,1100,+67,233.000000 
 2,1100,+68,233.000000 
 2,1100,+69,232.000000 
 2,1100,+70,219.000000 
 2,1100,+71,209.000000 
 2,1100,+72,207.000000 
 2,1100,+73,208.000000 
 2,1100,+74,210.000000 
 2,1100,+75,211.000000 
 2,1100,+76,216.000000 
 2,1400,+6,175.000000 
 2,1400,+7,170.000000 
 2,1400,+8,198.000000 
 2,1400,+9,209.000000 
 2,1400,+10,223.000000 
 2,1400,+11,233.000000 
 2,1400,+12,238.000000 
 2,1400,+13,241.000000 
 2,1400,+14,243.000000 
 2,1400,+15,243.000000 
 2,1400,+16,248.000000 
 2,1400,+17,253.000000 
 2,1400,+18,253.000000 
 2,1400,+19,257.000000 
 2,1400,+20,262.000000 
 2,1400,+21,264.000000 
 2,1400,+22,249.000000 
 2,1400,+23,234.000000 
 2,1400,+24,212.000000 
 2,1400,+25,207.000000 
 2,1400,+26,201.000000 
 2,1400,+27,204.000000 
 2,1400,+28,231.000000 
 2,1400,+29,238.000000 
 2,1400,+30,243.000000 
 2,1400,+31,234.000000 
 2,1400,+32,229.000000 
 2,1400,+33,236.000000 
 2,1400,+34,235.000000 
 2,1400,+35,241.000000 
 2,1400,+36,247.000000 
 2,1400,+37,245.000000 
 2,1400,+38,249.000000 
 2,1400,+39,259.000000 
 2,1400,+40,262.000000 
 2,1400,+41,261.000000 
 2,1400,+42,261.000000 
 2,1400,+43,260.000000 
 2,1400,+44,257.000000 
 2,1400,+45,252.000000 
 2,1400,+46,229.000000 
 2,1400,+47,207.000000 
 2,1400,+48,200.000000 
 2,1400,+49,218.000000 
 2,1400,+50,229.000000 
 2,1400,+51,234.000000 
 2,1400,+52,227.000000 
 2,1400,+53,221.000000 
 2,1400,+54,221.000000 
 2,1400,+55,219.000000 
 2,1400,+56,218.000000 
 2,1400,+57,228.000000 
 2,1400,+58,229.000000 
 2,1400,+59,227.000000 
 2,1400,+60,228.000000 
 2,1400,+61,219.000000 
 2,1400,+62,228.000000 
 2,1400,+63,226.000000 
 2,1400,+64,233.000000 
 2,1400,+65,233.000000 
 2,1400,+66,232.000000 
 2,1400,+67,219.000000 
 2,1400,+68,209.000000 
 2,1400,+69,207.000000 
 2,1400,+70,208.000000 
 2,1400,+71,210.000000 
 2,1400,+72,211.000000 
 2,1400,+73,216.000000 
 2,1700,+6,209.000000 
 2,1700,+7,223.000000 
 2,1700,+8,233.000000 
 2,1700,+9,238.000000 
 2,1700,+10,241.000000 
 2,1700,+11,243.000000 
 2,1700,+12,243.000000 
 2,1700,+13,248.000000 
 2,1700,+14,253.000000 
 2,1700,+15,253.000000 
 2,1700,+16,257.000000 
 2,1700,+17,262.000000 
 2,1700,+18,264.000000 
 2,1700,+19,249.000000 
 2,1700,+20,234.000000 
 2,1700,+21,212.000000 
 2,1700,+22,207.000000 
 2,1700,+23,201.000000 
 2,1700,+24,204.000000 
 2,1700,+25,231.000000 
 2,1700,+26,238.000000 
 2,1700,+27,243.000000 
 2,1700,+28,234.000000 
 2,1700,+29,229.000000 
 2,1700,+30,236.000000 
 2,1700,+31,235.000000 
 2,1700,+32,241.000000 
 2,1700,+33,247.000000 
 2,1700,+34,245.000000 
 2,1700,+35,249.000000 
 2,1700,+36,259.000000 
 2,1700,+37,262.000000 
 2,1700,+38,261.000000 
 2,1700,+39,261.000000 
 2,1700,+40,260.000000 
 2,1700,+41,257.000000 
 2,1700,+42,252.000000 
 2,1700,+43,229.000000 
 2,1700,+44,207.000000 
 2,1700,+45,200.000000 
 2,1700,+46,218.000000 
 2,1700,+47,229.000000 
 2,1700,+48,234.000000 
 2,1700,+49,227.000000 
 2,1700,+50,221.000000 
 2,1700,+51,221.000000 
 2,1700,+52,219.000000 
 2,1700,+53,218.000000 
 2,1700,+54,228.000000 
 2,1700,+55,229.000000 
 2,1700,+56,227.000000 
 2,1700,+57,228.000000 
 2,1700,+58,219.000000 
 2,1700,+59,228.000000 
 2,1700,+60,226.000000 
 2,1700,+61,233.000000 
 2,1700,+62,233.000000 
 2,1700,+63,232.000000 
 2,1700,+64,219.000000 
 2,1700,+65,209.000000 
 2,1700,+66,207.000000 
 2,1700,+67,208.000000 
 2,1700,+68,210.000000 
 2,1700,+69,211.000000 
 2,1700,+70,216.000000 
 2,2000,+6,241.000000 
 2,2000,+7,245.000000 
 2,2000,+8,248.000000 
 2,2000,+9,250.000000 
 2,2000,+10,246.000000 
 2,2000,+11,246.000000 
 2,2000,+12,248.000000 
 2,2000,+13,248.000000 
 2,2000,+14,252.000000 
 2,2000,+15,252.000000 
 2,2000,+16,240.000000 
 2,2000,+17,216.000000 
 2,2000,+18,218.000000 
 2,2000,+19,219.000000 
 2,2000,+20,219.000000 
 2,2000,+21,220.000000 
 2,2000,+22,225.000000 
 2,2000,+23,228.000000 
 2,2000,+24,225.000000 
 2,2000,+25,218.000000 
 2,2000,+26,219.000000 
 2,2000,+27,225.000000 
 2,2000,+28,230.000000 
 2,2000,+29,239.000000 
 2,2000,+30,245.000000 
 2,2000,+31,261.000000 
 2,2000,+32,258.000000 
 2,2000,+33,256.000000 
 2,2000,+34,258.000000 
 2,2000,+35,259.000000 
 2,2000,+36,258.000000 
 2,2000,+37,262.000000 
 2,2000,+38,262.000000 
